id  , node_mac           , timestamp , received_at                 , air_quality_ppm, temperature, humidity, noise_db, mq135_raw, sound_raw, hop_count, seq_num, rssi, recv_rssi, battery_pct, peer_count, node_state
(418, '1C:C3:AB:B3:7F:08', 1773930712, '2026-03-19T14:31:53.262648',            6.1 , 32.7       , 51.8    ,     52.1,         0,      1584,         1,     482, -54 , -52      ,         100,          2, 1)
(419, '1C:C3:AB:B3:F2:84', 1773930715, '2026-03-19T14:31:56.539656',           14.04, 29.4       , 60.0    ,     54.1,        60,      1985,         1,      18, -61 , -71      ,         100,          2, 1)
(420, '1C:C3:AB:B3:7F:08', 1773930722, '2026-03-19T14:32:03.297767',            6.1 , 32.8       , 51.7    ,     52.1,         0,      1584,         1,     483, -58 , -57      ,         100,          2, 1)
(421, '1C:C3:AB:B3:F2:84', 1773930725, '2026-03-19T14:32:06.575070',           12.97, 29.4       , 59.8    ,     54.1,        54,      1985,         1,      19, -62 , -66      ,         100,          2, 1)
(422, '1C:C3:AB:B3:7F:08', 1773930732, '2026-03-19T14:32:12.876445',            6.1 , 32.7       , 51.8    ,     52.1,         0,      1584,         1,     484, -54 , -54      ,         100,          2, 1)
(423, '1C:C3:AB:B3:F2:84', 1773930736, '2026-03-19T14:32:16.609868',           11.97, 29.4       , 59.6    ,     54.1,        48,      1985,         1,      20, -65 , -67      ,         100,          2, 1)
(424, '1C:C3:AB:B3:7F:08', 1773930742, '2026-03-19T14:32:22.976549',            6.1 , 32.7       , 51.8    ,     52.1,         0,      1585,         1,     485, -53 , -55      ,         100,          2, 1)
(425, '1C:C3:AB:B3:F2:84', 1773930746, '2026-03-19T14:32:26.645699',           11.97, 29.5       , 59.5    ,     54.1,        47,      1987,         1,      21, -62 , -63      ,         100,          2, 1)
(426, '1C:C3:AB:B3:7F:08', 1773930752, '2026-03-19T14:32:33.608799',            6.1 , 32.7       , 51.8    ,     52.1,         0,      1584,         1,     486, -54 , -56      ,         100,          2, 1)
(427, '1C:C3:AB:B3:F2:84', 1773930756, '2026-03-19T14:32:36.680616',           11.39, 29.5       , 59.4    ,     54.1,        44,      1989,         1,      22, -63 , -65      ,         100,          2, 1)
(428, '1C:C3:AB:B3:7F:08', 1773930762, '2026-03-19T14:32:43.643959',            6.1 , 32.7       , 51.8    ,     52.1,         0,      1585,         1,     487, -55 , -59      ,         100,          2, 1)
(429, '1C:C3:AB:B3:F2:84', 1773930766, '2026-03-19T14:32:46.329645',           10.65, 29.5       , 59.2    ,     54.1,        38,      1991,         1,      23, -63 , -53      ,         100,          2, 1)
(430, '1C:C3:AB:B3:7F:08', 1773930773, '2026-03-19T14:32:53.679074',            6.1 , 32.7       , 51.8    ,     52.1,         0,      1585,         1,     488, -82 , -76      ,         100,          2, 1)
(431, '1C:C3:AB:B3:F2:84', 1773930776, '2026-03-19T14:32:56.839573',           10.12, 29.6       , 59.1    ,     54.1,        34,      1988,         1,      24, -56 , -59      ,         100,          2, 1)
(432, '1C:C3:AB:B3:7F:08', 1773930783, '2026-03-19T14:33:03.386056',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1587,         1,     489, -82 , -72      ,         100,          2, 1)
(433, '1C:C3:AB:B3:F2:84', 1773930786, '2026-03-19T14:33:06.696978',            9.43, 29.6       , 59.0    ,     54.1,        30,      1987,         1,      25, -57 , -59      ,         100,          2, 1)
(434, '1C:C3:AB:B3:7F:08', 1773930793, '2026-03-19T14:33:13.749570',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1587,         1,     490, -80 , -75      ,         100,          2, 1)
(435, '1C:C3:AB:B3:F2:84', 1773930796, '2026-03-19T14:33:17.026595',            8.94, 29.6       , 58.8    ,     54.1,        26,      1990,         1,      26, -57 , -59      ,         100,          2, 1)
(436, '1C:C3:AB:B3:7F:08', 1773930803, '2026-03-19T14:33:23.785469',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1587,         1,     491, -81 , -75      ,         100,          2, 1)
(437, '1C:C3:AB:B3:F2:84', 1773930806, '2026-03-19T14:33:26.964363',            8.47, 29.7       , 58.7    ,     54.1,        22,      1987,         1,      27, -57 , -60      ,         100,          2, 1)
(438, '1C:C3:AB:B3:7F:08', 1773930813, '2026-03-19T14:33:33.463760',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1590,         1,     492, -80 , -72      ,         100,          2, 1)
(439, '1C:C3:AB:B3:F2:84', 1773930816, '2026-03-19T14:33:37.109274',            8.16, 29.7       , 58.6    ,     54.1,        19,      1990,         1,      28, -57 , -59      ,         100,          2, 1)
(440, '1C:C3:AB:B3:7F:08', 1773930823, '2026-03-19T14:33:43.511282',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1589,         1,     493, -73 , -76      ,         100,          2, 1)
(441, '1C:C3:AB:B3:F2:84', 1773930826, '2026-03-19T14:33:46.842077',            7.72, 29.8       , 58.4    ,     54.1,        16,      1989,         1,      29, -57 , -60      ,         100,          2, 1)
(442, '1C:C3:AB:B3:7F:08', 1773930833, '2026-03-19T14:33:54.095500',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1589,         1,     494, -73 , -81      ,         100,          2, 1)
(443, '1C:C3:AB:B3:F2:84', 1773930836, '2026-03-19T14:33:56.778911',            7.72, 29.8       , 58.3    ,     54.1,        15,      1995,         1,      30, -57 , -61      ,         100,          2, 1)
(444, '1C:C3:AB:B3:7F:08', 1773930843, '2026-03-19T14:34:04.130613',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1591,         1,     495, -77 , -75      ,         100,          2, 1)
(445, '1C:C3:AB:B3:F2:84', 1773930846, '2026-03-19T14:34:07.407434',            7.43, 29.8       , 58.2    ,     54.1,        13,      1993,         1,      31, -57 , -61      ,         100,          2, 1)
(446, '1C:C3:AB:B3:7F:08', 1773930853, '2026-03-19T14:34:13.665852',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1597,         1,     496, -63 , -68      ,         100,          2, 1)
(447, '1C:C3:AB:B3:F2:84', 1773930856, '2026-03-19T14:34:17.442248',            7.15, 29.9       , 58.1    ,     54.1,        10,      1993,         1,      32, -56 , -61      ,         100,          2, 1)
(448, '1C:C3:AB:B3:7F:08', 1773930863, '2026-03-19T14:34:24.201582',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1597,         1,     497, -75 , -71      ,         100,          2, 1)
(449, '1C:C3:AB:B3:F2:84', 1773930866, '2026-03-19T14:34:27.478077',            6.74, 29.9       , 57.9    ,     54.1,         6,      1989,         1,      33, -57 , -60      ,         100,          2, 1)
(450, '1C:C3:AB:B3:7F:08', 1773930873, '2026-03-19T14:34:33.848815',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1599,         1,     498, -66 , -73      ,         100,          2, 1)
(451, '1C:C3:AB:B3:F2:84', 1773930876, '2026-03-19T14:34:37.513800',            6.61, 29.9       , 57.8    ,     54.1,         5,      1991,         1,      34, -58 , -62      ,         100,          2, 1)
(452, '1C:C3:AB:B3:7F:08', 1773930883, '2026-03-19T14:34:43.877203',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1598,         1,     499, -61 , -65      ,         100,          2, 1)
(453, '1C:C3:AB:B3:F2:84', 1773930886, '2026-03-19T14:34:47.548826',            6.35, 29.9       , 57.8    ,     54.1,         3,      1993,         1,      35, -58 , -62      ,         100,          2, 1)
(454, '1C:C3:AB:B3:7F:08', 1773930893, '2026-03-19T14:34:54.539780',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1598,         1,     500, -61 , -70      ,         100,          2, 1)
(455, '1C:C3:AB:B3:F2:84', 1773930897, '2026-03-19T14:34:57.191945',            6.23, 29.9       , 57.8    ,     54.1,         1,      1990,         1,      36, -57 , -61      ,         100,          2, 1)
(456, '1C:C3:AB:B3:7F:08', 1773930903, '2026-03-19T14:35:04.547306',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1600,         1,     501, -67 , -70      ,         100,          2, 1)
(457, '1C:C3:AB:B3:F2:84', 1773930907, '2026-03-19T14:35:07.736654',            6.1 , 30.0       , 57.7    ,     54.1,         0,      1991,         1,      37, -57 , -60      ,         100,          2, 1)
(458, '1C:C3:AB:B3:7F:08', 1773930913, '2026-03-19T14:35:14.582392',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1600,         1,     502, -73 , -74      ,         100,          2, 1)
(459, '1C:C3:AB:B3:F2:84', 1773930917, '2026-03-19T14:35:17.859502',            6.1 , 30.0       , 57.6    ,     54.2,         0,      1999,         1,      38, -58 , -61      ,         100,          2, 1)
(460, '1C:C3:AB:B3:7F:08', 1773930924, '2026-03-19T14:35:24.617759',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1600,         1,     503, -66 , -73      ,         100,          2, 1)
(461, '1C:C3:AB:B3:F2:84', 1773930927, '2026-03-19T14:35:27.894688',            6.1 , 30.0       , 57.5    ,     54.1,         0,      1990,         1,      39, -57 , -62      ,         100,          2, 1)
(462, '1C:C3:AB:B3:7F:08', 1773930934, '2026-03-19T14:35:34.653382',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1601,         1,     504, -62 , -71      ,         100,          2, 1)
(463, '1C:C3:AB:B3:F2:84', 1773930937, '2026-03-19T14:35:37.930176',            7.01, 30.1       , 57.5    ,     54.1,         9,      1991,         1,      40, -57 , -61      ,         100,          2, 1)
(464, '1C:C3:AB:B3:7F:08', 1773930944, '2026-03-19T14:35:44.249693',            6.1 , 32.7       , 51.8    ,     51.8,         0,      1515,         1,     505, -67 , -74      ,         100,          2, 1)
(465, '1C:C3:AB:B3:F2:84', 1773930947, '2026-03-19T14:35:47.964934',            6.35, 30.1       , 57.3    ,     54.1,         2,      1991,         1,      41, -57 , -61      ,         100,          2, 1)
(466, '1C:C3:AB:B3:7F:08', 1773930954, '2026-03-19T14:35:54.335089',            6.1 , 32.7       , 51.8    ,     51.9,         0,      1542,         1,     506, -69 , -73      ,         100,          2, 1)
(467, '1C:C3:AB:B3:F2:84', 1773930957, '2026-03-19T14:35:58.000765',            6.1 , 30.1       , 57.2    ,     54.1,         0,      1989,         1,      42, -58 , -61      ,         100,          2, 1)
(468, '1C:C3:AB:B3:7F:08', 1773930964, '2026-03-19T14:36:04.963698',            6.1 , 32.7       , 51.8    ,     52.0,         0,      1562,         1,     507, -73 , -75      ,         100,          2, 1)
(469, '1C:C3:AB:B3:F2:84', 1773930967, '2026-03-19T14:36:07.645405',            6.1 , 30.2       , 57.2    ,     54.1,         0,      1993,         1,      43, -57 , -62      ,         100,          2, 1)
(470, '1C:C3:AB:B3:7F:08', 1773930974, '2026-03-19T14:36:14.444839',            6.1 , 32.7       , 51.8    ,     52.1,         0,      1573,         1,     508, -68 , -73      ,         100,          2, 1)
(471, '1C:C3:AB:B3:F2:84', 1773930977, '2026-03-19T14:36:18.275934',            6.1 , 30.2       , 57.1    ,     54.1,         0,      1993,         1,      44, -57 , -61      ,         100,          2, 1)
(472, '1C:C3:AB:B3:7F:08', 1773930984, '2026-03-19T14:36:25.239467',            6.1 , 32.7       , 51.8    ,     52.1,         0,      1581,         1,     509, -71 , -73      ,         100,          2, 1)
(473, '1C:C3:AB:B3:F2:84', 1773930987, '2026-03-19T14:36:28.214441',            6.1 , 30.2       , 57.0    ,     54.1,         0,      1993,         1,      45, -60 , -64      ,         100,          2, 1)
(474, '1C:C3:AB:B3:7F:08', 1773930994, '2026-03-19T14:36:35.176688',            6.1 , 32.7       , 51.8    ,     52.1,         0,      1584,         1,     510, -65 , -70      ,         100,          2, 1)
(475, '1C:C3:AB:B3:F2:84', 1773930997, '2026-03-19T14:36:37.889414',            6.1 , 30.2       , 56.9    ,     54.1,         0,      1993,         1,      46, -59 , -62      ,         100,          2, 1)
(476, '1C:C3:AB:B3:7F:08', 1773931004, '2026-03-19T14:36:45.007349',            6.1 , 32.7       , 51.8    ,     52.1,         0,      1585,         1,     511, -63 , -67      ,         100,          2, 1)
(477, '1C:C3:AB:B3:F2:84', 1773931007, '2026-03-19T14:36:48.381881',            6.1 , 30.3       , 56.8    ,     54.1,         0,      1991,         1,      47, -58 , -62      ,         100,          2, 1)
(478, '1C:C3:AB:B3:7F:08', 1773931014, '2026-03-19T14:36:54.754139',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1589,         1,     512, -63 , -71      ,         100,          2, 1)
(479, '1C:C3:AB:B3:F2:84', 1773931017, '2026-03-19T14:36:58.417020',            6.1 , 30.3       , 56.7    ,     54.1,         0,      1994,         1,      48, -59 , -62      ,         100,          2, 1)
(480, '1C:C3:AB:B3:7F:08', 1773931024, '2026-03-19T14:37:04.885684',            6.1 , 32.7       , 51.8    ,     52.2,         0,      1590,         1,     513, -65 , -67      ,         100,          2, 1)
(481, '1C:C3:AB:B3:F2:84', 1773931027, '2026-03-19T14:37:08.003862',            6.1 , 30.3       , 56.6    ,     54.1,         0,      1993,         1,      49, -58 , -60      ,         100,          2, 1)
(482, '1C:C3:AB:B3:7F:08', 1773931034, '2026-03-19T14:37:15.415527',            6.1 , 32.6       , 51.9    ,     52.2,         0,      1591,         1,     514, -58 , -59      ,         100,          2, 1)
(483, '1C:C3:AB:B3:F2:84', 1773931037, '2026-03-19T14:37:18.064454',            6.1 , 30.4       , 56.6    ,     54.1,         0,      1993,         1,      50, -57 , -62      ,         100,          2, 1)
(484, '1C:C3:AB:B3:7F:08', 1773931044, '2026-03-19T14:37:25.450883',            6.1 , 32.6       , 51.9    ,     52.2,         0,      1594,         1,     515, -56 , -60      ,         100,          2, 1)
(485, '1C:C3:AB:B3:F2:84', 1773931048, '2026-03-19T14:37:28.829967',            6.1 , 30.4       , 56.6    ,     54.1,         0,      1993,         1,      51, -57 , -61      ,         100,          2, 1)
(486, '1C:C3:AB:B3:7F:08', 1773931054, '2026-03-19T14:37:35.196297',            6.1 , 32.6       , 52.0    ,     52.2,         0,      1593,         1,     516, -57 , -61      ,         100,          2, 1)
(487, '1C:C3:AB:B3:F2:84', 1773931058, '2026-03-19T14:37:38.469465',            6.1 , 30.4       , 56.6    ,     54.1,         0,      1993,         1,      52, -57 , -61      ,         100,          2, 1)
(488, '1C:C3:AB:B3:7F:08', 1773931064, '2026-03-19T14:37:45.032951',            6.1 , 32.6       , 52.0    ,     52.2,         0,      1594,         1,     517, -56 , -59      ,         100,          2, 1)
(489, '1C:C3:AB:B3:F2:84', 1773931068, '2026-03-19T14:37:48.309778',            6.1 , 30.5       , 56.5    ,     54.1,         0,      1995,         1,      53, -58 , -61      ,         100,          2, 1)
(490, '1C:C3:AB:B3:7F:08', 1773931075, '2026-03-19T14:37:55.659421',            6.1 , 32.6       , 52.1    ,     52.2,         0,      1595,         1,     518, -56 , -60      ,         100,          2, 1)
(491, '1C:C3:AB:B3:F2:84', 1773931078, '2026-03-19T14:37:59.038531',            6.1 , 30.5       , 56.5    ,     54.1,         0,      1995,         1,      54, -57 , -61      ,         100,          2, 1)
(492, '1C:C3:AB:B3:7F:08', 1773931085, '2026-03-19T14:38:05.200372',            6.1 , 32.6       , 52.1    ,     52.2,         0,      1600,         1,     519, -56 , -60      ,         100,          2, 1)
(493, '1C:C3:AB:B3:F2:84', 1773931088, '2026-03-19T14:38:08.971226',            6.1 , 30.5       , 56.5    ,     54.1,         0,      1994,         1,      55, -57 , -61      ,         100,          2, 1)
(494, '1C:C3:AB:B3:7F:08', 1773931095, '2026-03-19T14:38:15.853460',            6.1 , 32.6       , 52.1    ,     52.2,         0,      1597,         1,     520, -56 , -60      ,         100,          2, 1)
(495, '1C:C3:AB:B3:F2:84', 1773931098, '2026-03-19T14:38:18.456105',            6.1 , 30.5       , 56.4    ,     54.1,         0,      1994,         1,      56, -58 , -62      ,         100,          2, 1)
(496, '1C:C3:AB:B3:7F:08', 1773931105, '2026-03-19T14:38:25.807348',            6.1 , 32.6       , 52.1    ,     52.2,         0,      1599,         1,     521, -57 , -58      ,         100,          2, 1)
(497, '1C:C3:AB:B3:F2:84', 1773931108, '2026-03-19T14:38:28.545326',            6.1 , 30.6       , 56.5    ,     54.1,         0,      1994,         1,      57, -58 , -60      ,         100,          2, 1)
(498, '1C:C3:AB:B3:7F:08', 1773931115, '2026-03-19T14:38:35.902374',            6.1 , 32.6       , 52.1    ,     52.2,         0,      1599,         1,     522, -57 , -58      ,         100,          2, 1)
(499, '1C:C3:AB:B3:F2:84', 1773931118, '2026-03-19T14:38:39.178548',            6.1 , 30.6       , 56.5    ,     54.1,         0,      1995,         1,      58, -57 , -61      ,         100,          2, 1)
(500, '1C:C3:AB:B3:7F:08', 1773931125, '2026-03-19T14:38:45.437676',            6.1 , 32.6       , 52.1    ,     52.2,         0,      1599,         1,     523, -53 , -66      ,         100,          2, 1)
(501, '1C:C3:AB:B3:F2:84', 1773931128, '2026-03-19T14:38:49.214771',            6.1 , 30.6       , 56.4    ,     54.1,         0,      1993,         1,      59, -56 , -58      ,         100,          2, 1)
(502, '1C:C3:AB:B3:7F:08', 1773931135, '2026-03-19T14:38:55.973005',            6.1 , 32.6       , 52.1    ,     52.2,         0,      1601,         1,     524, -63 , -65      ,         100,          2, 1)
(503, '1C:C3:AB:B3:F2:84', 1773931138, '2026-03-19T14:38:59.252025',            6.1 , 30.6       , 56.3    ,     54.1,         0,      1994,         1,      60, -56 , -58      ,         100,          2, 1)
(504, '1C:C3:AB:B3:7F:08', 1773931145, '2026-03-19T14:39:06.008255',            6.1 , 32.6       , 52.1    ,     52.3,         0,      1605,         1,     525, -64 , -65      ,         100,          2, 1)
(505, '1C:C3:AB:B3:F2:84', 1773931148, '2026-03-19T14:39:09.287972',            6.1 , 30.7       , 56.0    ,     54.1,         0,      1994,         1,      61, -56 , -58      ,         100,          2, 1)
(506, '1C:C3:AB:B3:7F:08', 1773931155, '2026-03-19T14:39:15.762137',            6.1 , 32.6       , 52.1    ,     52.2,         0,      1604,         1,     526, -64 , -69      ,         100,          2, 1)
(507, '1C:C3:AB:B3:F2:84', 1773931158, '2026-03-19T14:39:19.224799',            6.1 , 30.7       , 55.8    ,     54.2,         0,      1997,         1,      62, -56 , -58      ,         100,          2, 1)
(508, '1C:C3:AB:B3:7F:08', 1773931165, '2026-03-19T14:39:26.488874',            6.1 , 32.6       , 52.0    ,     52.3,         0,      1606,         1,     527, -68 , -68      ,         100,          2, 1)
(509, '1C:C3:AB:B3:F2:84', 1773931168, '2026-03-19T14:39:29.062079',            6.1 , 30.8       , 55.6    ,     54.2,         0,      1998,         1,      63, -56 , -58      ,         100,          2, 1)
(510, '1C:C3:AB:B3:7F:08', 1773931175, '2026-03-19T14:39:35.783840',            6.1 , 32.6       , 52.0    ,     52.3,         0,      1606,         1,     528, -67 , -70      ,         100,          2, 1)
(511, '1C:C3:AB:B3:F2:84', 1773931178, '2026-03-19T14:39:39.003759',            6.1 , 30.8       , 55.5    ,     54.1,         0,      1996,         1,      64, -57 , -57      ,         100,          2, 1)
(512, '1C:C3:AB:B3:7F:08', 1773931185, '2026-03-19T14:39:46.047183',            6.1 , 32.6       , 52.0    ,     52.3,         0,      1606,         1,     529, -65 , -67      ,         100,          2, 1)
(513, '1C:C3:AB:B3:F2:84', 1773931188, '2026-03-19T14:39:49.653044',            6.1 , 30.8       , 55.5    ,     54.1,         0,      1995,         1,      65, -55 , -58      ,         100,          2, 1)
(514, '1C:C3:AB:B3:7F:08', 1773931195, '2026-03-19T14:39:56.096622',            6.1 , 32.6       , 52.0    ,     52.3,         0,      1611,         1,     530, -62 , -67      ,         100,          2, 1)
(515, '1C:C3:AB:B3:F2:84', 1773931199, '2026-03-19T14:39:59.768599',            6.1 , 30.8       , 55.4    ,     54.2,         0,      1997,         1,      66, -55 , -58      ,         100,          2, 1)
(516, '1C:C3:AB:B3:7F:08', 1773931205, '2026-03-19T14:40:06.141227',            6.1 , 32.6       , 52.0    ,     52.3,         0,      1610,         1,     531, -65 , -68      ,         100,          2, 1)
(517, '1C:C3:AB:B3:F2:84', 1773931209, '2026-03-19T14:40:09.816898',            6.1 , 30.9       , 55.3    ,     54.1,         0,      1996,         1,      67, -55 , -58      ,         100,          2, 1)
(518, '1C:C3:AB:B3:7F:08', 1773931215, '2026-03-19T14:40:16.125736',            6.1 , 32.6       , 52.0    ,     52.3,         0,      1613,         1,     532, -65 , -69      ,         100,          2, 1)
(519, '1C:C3:AB:B3:F2:84', 1773931219, '2026-03-19T14:40:19.737065',            6.1 , 30.9       , 55.2    ,     54.2,         0,      1997,         1,      68, -56 , -58      ,         100,          2, 1)
(520, '1C:C3:AB:B3:7F:08', 1773931225, '2026-03-19T14:40:26.116823',            6.1 , 32.6       , 52.0    ,     52.3,         0,      1612,         1,     533, -65 , -70      ,         100,          2, 1)
(521, '1C:C3:AB:B3:F2:84', 1773931229, '2026-03-19T14:40:29.306417',            6.1 , 30.9       , 55.1    ,     54.2,         0,      1998,         1,      69, -56 , -58      ,         100,          2, 1)
(522, '1C:C3:AB:B3:7F:08', 1773931236, '2026-03-19T14:40:36.841250',            6.1 , 32.6       , 52.0    ,     52.3,         0,      1614,         1,     534, -64 , -68      ,         100,          2, 1)
(523, '1C:C3:AB:B3:F2:84', 1773931239, '2026-03-19T14:40:39.807458',            6.1 , 30.9       , 55.0    ,     54.2,         0,      1998,         1,      70, -56 , -58      ,         100,          2, 1)
(524, '1C:C3:AB:B3:7F:08', 1773931246, '2026-03-19T14:40:46.381637',            6.1 , 32.6       , 52.0    ,     52.3,         0,      1615,         1,     535, -65 , -66      ,         100,          2, 1)
(525, '1C:C3:AB:B3:F2:84', 1773931249, '2026-03-19T14:40:49.557616',            6.1 , 30.9       , 54.9    ,     54.2,         0,      1998,         1,      71, -55 , -59      ,         100,          2, 1)
(526, '1C:C3:AB:B3:7F:08', 1773931256, '2026-03-19T14:40:56.909598',            6.1 , 32.6       , 52.0    ,     52.3,         0,      1616,         1,     536, -66 , -67      ,         100,          2, 1)
(527, '1C:C3:AB:B3:F2:84', 1773931259, '2026-03-19T14:41:00.307546',            6.1 , 30.9       , 54.8    ,     54.2,         0,      1997,         1,      72, -56 , -57      ,         100,          2, 1)
(528, '1C:C3:AB:B3:7F:08', 1773931266, '2026-03-19T14:41:06.347233',            6.1 , 32.5       , 52.1    ,     52.3,         0,      1615,         1,     537, -65 , -68      ,         100,          2, 1)
(529, '1C:C3:AB:B3:F2:84', 1773931269, '2026-03-19T14:41:10.221290',            6.1 , 30.9       , 54.8    ,     54.2,         0,      1999,         1,      73, -56 , -58      ,         100,          2, 1)
(530, '1C:C3:AB:B3:7F:08', 1773931276, '2026-03-19T14:41:16.876593',            6.1 , 32.5       , 52.1    ,     52.3,         0,      1616,         1,     538, -64 , -66      ,         100,          2, 1)
(531, '1C:C3:AB:B3:F2:84', 1773931279, '2026-03-19T14:41:20.153464',            6.1 , 30.9       , 54.8    ,     54.2,         0,      1999,         1,      74, -56 , -57      ,         100,          2, 1)
(532, '1C:C3:AB:B3:7F:08', 1773931286, '2026-03-19T14:41:26.514330',            6.1 , 32.5       , 52.1    ,     52.3,         0,      1616,         1,     539, -65 , -67      ,         100,          2, 1)
(533, '1C:C3:AB:B3:F2:84', 1773931289, '2026-03-19T14:41:29.689409',            6.1 , 31.0       , 54.6    ,     54.2,         0,      1999,         1,      75, -55 , -58      ,         100,          2, 1)
(534, '1C:C3:AB:B3:7F:08', 1773931296, '2026-03-19T14:41:36.551204',            6.1 , 32.5       , 52.1    ,     52.3,         0,      1616,         1,     540, -67 , -67      ,         100,          2, 1)
(535, '1C:C3:AB:B3:F2:84', 1773931299, '2026-03-19T14:41:40.223736',            6.1 , 31.0       , 54.5    ,     54.2,         0,      2000,         1,      76, -55 , -58      ,         100,          2, 1)
(536, '1C:C3:AB:B3:7F:08', 1773931306, '2026-03-19T14:41:47.090939',            6.1 , 32.5       , 52.1    ,     52.3,         0,      1617,         1,     541, -65 , -70      ,         100,          2, 1)
(537, '1C:C3:AB:B3:F2:84', 1773931309, '2026-03-19T14:41:49.864336',            6.1 , 31.0       , 54.5    ,     54.2,         0,      1999,         1,      77, -56 , -60      ,         100,          2, 1)
(538, '1C:C3:AB:B3:7F:08', 1773931316, '2026-03-19T14:41:57.222509',            6.1 , 32.5       , 52.1    ,     52.3,         0,      1619,         1,     542, -61 , -66      ,         100,          2, 1)
(539, '1C:C3:AB:B3:F2:84', 1773931319, '2026-03-19T14:42:00.499087',            6.1 , 31.0       , 54.4    ,     54.2,         0,      2000,         1,      78, -57 , -57      ,         100,          2, 1)
(540, '1C:C3:AB:B3:7F:08', 1773931326, '2026-03-19T14:42:07.257938',            6.1 , 32.5       , 52.1    ,     52.3,         0,      1619,         1,     543, -61 , -64      ,         100,          2, 1)
(541, '1C:C3:AB:B3:F2:84', 1773931329, '2026-03-19T14:42:10.534360',            6.1 , 31.0       , 54.4    ,     54.2,         0,      2004,         1,      79, -57 , -57      ,         100,          2, 1)
(542, '1C:C3:AB:B3:7F:08', 1773931336, '2026-03-19T14:42:17.293363',            6.1 , 32.5       , 52.1    ,     52.3,         0,      1620,         1,     544, -65 , -69      ,         100,          2, 1)
(543, '1C:C3:AB:B3:F2:84', 1773931339, '2026-03-19T14:42:20.046141',            6.1 , 31.1       , 54.3    ,     54.2,         0,      2000,         1,      80, -55 , -58      ,         100,          2, 1)
(544, '1C:C3:AB:B3:7F:08', 1773931346, '2026-03-19T14:42:27.329787',            6.1 , 32.5       , 52.1    ,     52.3,         0,      1622,         1,     545, -66 , -66      ,         100,          2, 1)
(545, '1C:C3:AB:B3:F2:84', 1773931349, '2026-03-19T14:42:30.515102',            6.1 , 31.0       , 54.3    ,     54.2,         0,      2000,         1,      81, -58 , -58      ,         100,          2, 1)
(546, '1C:C3:AB:B3:7F:08', 1773931356, '2026-03-19T14:42:36.973488',            6.1 , 32.5       , 52.1    ,     52.3,         0,      1622,         1,     546, -65 , -67      ,         100,          2, 1)
(547, '1C:C3:AB:B3:F2:84', 1773931360, '2026-03-19T14:42:40.743295',            6.1 , 31.1       , 54.3    ,     54.2,         0,      2000,         1,      82, -56 , -57      ,         100,          2, 1)
(548, '1C:C3:AB:B3:7F:08', 1773931366, '2026-03-19T14:42:47.603891',            6.1 , 32.5       , 52.2    ,     52.3,         0,      1622,         1,     547, -64 , -66      ,         100,          2, 1)
(549, '1C:C3:AB:B3:F2:84', 1773931370, '2026-03-19T14:42:50.675481',            6.1 , 31.1       , 54.2    ,     54.2,         0,      2000,         1,      83, -56 , -57      ,         100,          2, 1)
(550, '1C:C3:AB:B3:7F:08', 1773931376, '2026-03-19T14:42:57.061297',            6.1 , 32.5       , 52.2    ,     52.4,         0,      1625,         1,     548, -66 , -67      ,         100,          2, 1)
(551, '1C:C3:AB:B3:F2:84', 1773931380, '2026-03-19T14:43:00.314028',            6.1 , 31.1       , 54.2    ,     54.2,         0,      2000,         1,      84, -56 , -58      ,         100,          2, 1)
(552, '1C:C3:AB:B3:7F:08', 1773931387, '2026-03-19T14:43:07.674164',            6.1 , 32.5       , 52.2    ,     52.4,         0,      1627,         1,     549, -56 , -59      ,         100,          2, 1)
(553, '1C:C3:AB:B3:F2:84', 1773931390, '2026-03-19T14:43:10.951298',            6.1 , 31.1       , 54.1    ,     54.2,         0,      2000,         1,      85, -56 , -58      ,         100,          2, 1)
(554, '1C:C3:AB:B3:7F:08', 1773931397, '2026-03-19T14:43:17.709704',            6.1 , 32.5       , 52.2    ,     52.4,         0,      1626,         1,     550, -56 , -59      ,         100,          2, 1)
(555, '1C:C3:AB:B3:F2:84', 1773931400, '2026-03-19T14:43:20.986214',            6.1 , 31.1       , 54.1    ,     54.2,         0,      2000,         1,      86, -56 , -59      ,         100,          2, 1)
(556, '1C:C3:AB:B3:7F:08', 1773931407, '2026-03-19T14:43:27.744973',            6.1 , 32.5       , 52.3    ,     52.4,         0,      1626,         1,     551, -55 , -58      ,         100,          2, 1)
